age,bin,attri_mort,attri_mort_lower,attri_mort_upper
25,66,0.000454223,0.000384526,0.000518894
30,66,0.000565453,0.000478581,0.000646089
35,66,0.00074909,0.000633953,0.000856
40,66,0.001020958,0.000864023,0.001166775
45,66,0.001459351,0.001234493,0.001668544
50,66,0.002242025,0.001895351,0.002565056
55,66,0.003178002,0.002684003,0.00363908
60,66,0.005120533,0.004319515,0.005869536
65,66,0.007578139,0.006383634,0.0086974
70,66,0.011310156,0.009514199,0.012997249
75,66,0.016432169,0.013799404,0.018912886
80,66,0.025325178,0.021208708,0.029224188
85,66,0.065605356,0.054941562,0.075705815
25,66.5,0.00044865,0.00037987,0.000512446
30,66.5,0.000557883,0.000472251,0.000637338
35,66.5,0.000738851,0.000625388,0.000844167
40,66.5,0.001007321,0.000852619,0.001151011
45,66.5,0.001450565,0.001227256,0.001658242
50,66.5,0.00223098,0.001886309,0.002552033
55,66.5,0.003144311,0.002655955,0.003599966
60,66.5,0.005135866,0.004333098,0.005886255
65,66.5,0.007621509,0.006421103,0.008745934
70,66.5,0.011351092,0.009549985,0.013042509
75,66.5,0.016498117,0.013856653,0.018986287
80,66.5,0.025444213,0.021311062,0.029357972
85,66.5,0.065943735,0.055231854,0.076087014
25,67,0.000451788,0.000382591,0.000515946
30,67,0.000550228,0.000465849,0.000628492
35,67,0.000731585,0.000619341,0.00083573
40,67,0.000999466,0.000846109,0.001141853
45,67,0.001431539,0.001211356,0.001636236
50,67,0.002216506,0.001874367,0.002535085
55,67,0.003158568,0.002668409,0.003615743
60,67,0.005143033,0.004339801,0.005893599
65,67,0.007596933,0.006401343,0.008716484
70,67,0.011339267,0.009541385,0.013027114
75,67,0.016416382,0.01378988,0.018889721
80,67,0.025355189,0.021239144,0.029251695
85,67,0.066327592,0.055560268,0.076520619
25,67.5,0.000444783,0.000376721,0.000507867
30,67.5,0.000553593,0.000468773,0.000632235
35,67.5,0.000730239,0.000618301,0.000834062
40,67.5,0.000998268,0.000845231,0.001140308
45,67.5,0.001444097,0.001222175,0.001650335
50,67.5,0.002198203,0.001859178,0.002513771
55,67.5,0.003112282,0.002629706,0.00356223
60,67.5,0.005039982,0.004253478,0.005774673
65,67.5,0.007550339,0.006363,0.008661796
70,67.5,0.011210828,0.009434634,0.012877792
75,67.5,0.016375457,0.013757342,0.018840145
80,67.5,0.025203843,0.021114979,0.029073551
85,67.5,0.065001161,0.054455924,0.074981184
25,68,0.000444832,0.000376822,0.000507844
30,68,0.000557706,0.000472332,0.000636835
35,68,0.000740971,0.000627488,0.000846191
40,68,0.001014599,0.000859193,0.001158785
45,68,0.00146167,0.001237238,0.001670166
50,68,0.002248694,0.00190217,0.00257113
55,68,0.003209224,0.00271202,0.003672655
60,68,0.005199965,0.00438913,0.005957133
65,68,0.007682581,0.006475361,0.008812292
70,68,0.011472476,0.009656138,0.013176593
75,68,0.016592273,0.013941316,0.01908717
80,68,0.025603444,0.02145234,0.029531048
85,68,0.06696717,0.056109734,0.077240032
25,68.5,0.000448645,0.000380114,0.000512116
30,68.5,0.000559305,0.000473762,0.00063856
35,68.5,0.000740577,0.000627255,0.000845608
40,68.5,0.001015268,0.000859897,0.001159369
45,68.5,0.001462362,0.001238019,0.001670701
50,68.5,0.002239962,0.001895077,0.00256076
55,68.5,0.00319291,0.002698645,0.003653447
60,68.5,0.005158448,0.004354733,0.005908717
65,68.5,0.007679737,0.006473902,0.008807789
70,68.5,0.011427019,0.009619221,0.013122595
75,68.5,0.016571821,0.01392599,0.019061156
80,68.5,0.025613227,0.021463164,0.029538754
85,68.5,0.066611322,0.055818427,0.076820273
25,69,0.00043486,0.000368494,0.000496302
30,69,0.000548659,0.00046482,0.000626307
35,69,0.000726563,0.000615485,0.000829477
40,69,0.000994202,0.000842189,0.001135136
45,69,0.001433479,0.001213759,0.001637453
50,69,0.002203796,0.001864769,0.002519036
55,69,0.003142388,0.002656347,0.003595108
60,69,0.005143072,0.004342396,0.005890251
65,69,0.007644213,0.006444885,0.008765809
70,69,0.011391681,0.009590811,0.013080236
75,69,0.016476483,0.013847721,0.018949028
80,69,0.025521369,0.021388824,0.029429286
85,69,0.067055059,0.056197186,0.077322739
25,69.5,0.000438619,0.00037174,0.000500514
30,69.5,0.000554847,0.000470138,0.000633272
35,69.5,0.000734557,0.000622356,0.000838472
40,69.5,0.001005644,0.000852017,0.001148023
45,69.5,0.001456407,0.001233365,0.00166339
50,69.5,0.002225534,0.00188345,0.002543506
55,69.5,0.003162896,0.002674083,0.003618041
60,69.5,0.005153598,0.00435192,0.005901472
65,69.5,0.007687057,0.006481925,0.008813724
70,69.5,0.011441855,0.009634375,0.013136089
75,69.5,0.016657461,0.014001653,0.019154704
80,69.5,0.025734483,0.021570022,0.029671516
85,69.5,0.067053126,0.056202309,0.077311362
25,70,0.000433033,0.000367063,0.000494065
30,70,0.000554502,0.000469919,0.000632783
35,70,0.000736015,0.000623688,0.00084001
40,70,0.001006798,0.000853126,0.001149168
45,70,0.001451072,0.001229033,0.001657053
50,70,0.002220292,0.001879294,0.002537147
55,70,0.003157531,0.002669936,0.003611391
60,70,0.005142909,0.004343513,0.00588841
65,70,0.007642631,0.006445358,0.008761599
70,70,0.011412234,0.009610719,0.013100367
75,70,0.0166083,0.013962125,0.019095774
80,70,0.025728375,0.02156746,0.02966103
85,70,0.067461984,0.056551721,0.077773728
25,70.5,0.000454711,0.000385501,0.000518716
30,70.5,0.000573834,0.000486381,0.00065474
35,70.5,0.000765893,0.000649112,0.000873971
40,70.5,0.00104328,0.000884183,0.001190624
45,70.5,0.00149341,0.001265094,0.001705137
50,70.5,0.002295226,0.001943022,0.002622377
55,70.5,0.003271855,0.002767028,0.003741592
60,70.5,0.005330848,0.004502908,0.006102708
65,70.5,0.007851357,0.006622349,0.008999613
70,70.5,0.011753266,0.009899307,0.013489998
75,70.5,0.016956401,0.014256671,0.019493465
80,70.5,0.026166603,0.021937519,0.030162596
85,70.5,0.068431961,0.057371883,0.078882458
25,71,0.000451219,0.0003826,0.000514656
30,71,0.000589811,0.000500001,0.00067287
35,71,0.000786471,0.000666654,0.000897321
40,71,0.00107087,0.000907702,0.001221929
45,71,0.001531144,0.001297253,0.001747967
50,71,0.002353308,0.001992484,0.002688353
55,71,0.003327823,0.002814766,0.003805065
60,71,0.005402541,0.00456411,0.006183933
65,71,0.007970078,0.006723404,0.009134474
70,71,0.011936779,0.010055199,0.013698857
75,71,0.017204114,0.014466784,0.019775794
80,71,0.026653714,0.022348523,0.030720587
85,71,0.069388589,0.058180726,0.079976034
25,71.5,0.000446862,0.000378963,0.000509609
30,71.5,0.000570088,0.000483354,0.000650272
35,71.5,0.000755824,0.000640774,0.000862227
40,71.5,0.001034543,0.000877044,0.001180306
45,71.5,0.001494021,0.00126599,0.00170534
50,71.5,0.002275327,0.001926743,0.0025989
55,71.5,0.003226825,0.002729731,0.003689065
60,71.5,0.005247255,0.004433549,0.006005362
65,71.5,0.007825029,0.006601954,0.008967031
70,71.5,0.011675592,0.009836488,0.013397382
75,71.5,0.016996965,0.014294414,0.01953525
80,71.5,0.026264021,0.022024358,0.030267954
85,71.5,0.068480125,0.057425753,0.078919856
25,72,0.000464361,0.000393867,0.000529484
30,72,0.000586549,0.000497391,0.000668945
35,72,0.000782045,0.000663109,0.000892
40,72,0.001062424,0.000900823,0.001211927
45,72,0.001512283,0.001281663,0.001725924
50,72,0.002308012,0.001954716,0.002635844
55,72,0.003269211,0.002765999,0.003736982
60,72,0.005301939,0.0044804,0.006067094
65,72,0.007814845,0.006594284,0.008954139
70,72,0.01173319,0.009886356,0.013461688
75,72,0.017005358,0.014303323,0.019542418
80,72,0.026361626,0.022108848,0.030376886
85,72,0.069668071,0.058428888,0.08027955
25,72.5,0.000469668,0.000398427,0.000535458
30,72.5,0.000583515,0.000494891,0.000665389
35,72.5,0.000777979,0.000659759,0.000887236
40,72.5,0.00106195,0.000900552,0.001211215
45,72.5,0.001520523,0.001288833,0.001735086
50,72.5,0.002335888,0.001978606,0.002667313
55,72.5,0.00333193,0.002819454,0.003808161
60,72.5,0.005396565,0.004560983,0.00617456
65,72.5,0.007936856,0.006698126,0.009092765
70,72.5,0.011923824,0.010048265,0.013678707
75,72.5,0.017201674,0.014470212,0.019765671
80,72.5,0.026703768,0.022398297,0.030767768
85,72.5,0.070281571,0.058949998,0.080977627
25,73,0.000469444,0.000398298,0.000535122
30,73,0.000597352,0.000506704,0.000681067
35,73,0.000796539,0.000675601,0.000908269
40,73,0.00108755,0.000922401,0.001240231
45,73,0.001563977,0.001325864,0.001784414
50,73,0.002406463,0.002038683,0.00274751
55,73,0.003412304,0.002887881,0.003899479
60,73,0.005570218,0.004708409,0.006372381
65,73,0.008218107,0.00693643,0.009413726
70,73,0.012264264,0.010336521,0.014067437
75,73,0.017590205,0.014798919,0.020209609
80,73,0.02724906,0.022858344,0.031392436
85,73,0.071035131,0.059589033,0.08183645
25,73.5,0.000457976,0.000388626,0.000521974
30,73.5,0.000584964,0.000496269,0.000666847
35,73.5,0.000776665,0.000658841,0.00088548
40,73.5,0.001062619,0.000901387,0.001211628
45,73.5,0.001527717,0.00129531,0.001742798
50,73.5,0.002324636,0.001969643,0.002653719
55,73.5,0.003301128,0.002794182,0.003771917
60,73.5,0.005381904,0.004549855,0.006156122
65,73.5,0.007983916,0.006739656,0.009144275
70,73.5,0.011906737,0.010036489,0.013655633
75,73.5,0.017204948,0.014476571,0.019764617
80,73.5,0.026709689,0.022408411,0.030767653
85,73.5,0.070293114,0.05897326,0.080972625
25,74,0.000444659,0.000377384,0.000506721
30,74,0.000546884,0.000464033,0.000623343
35,74,0.000726007,0.000615963,0.000827602
40,74,0.001001685,0.000849827,0.001141982
45,74,0.001457853,0.001236258,0.001662859
50,74,0.002252649,0.001908925,0.002571179
55,74,0.003229539,0.002733974,0.003689609
60,74,0.005301314,0.004482341,0.006063123
65,74,0.007854171,0.006631026,0.008994494
70,74,0.011733818,0.009892011,0.013455608
75,74,0.01698182,0.014290613,0.019505922
80,74,0.026520131,0.022251935,0.030545868
85,74,0.070700638,0.05932195,0.08143295
25,74.5,0.000449295,0.000381374,0.000511931
30,74.5,0.000560008,0.000475239,0.000638213
35,74.5,0.000742324,0.000629898,0.000846083
40,74.5,0.00101931,0.000864905,0.001161914
45,74.5,0.001480657,0.001255774,0.001688638
50,74.5,0.002268094,0.001922282,0.002588458
55,74.5,0.003232709,0.002737031,0.003692744
60,74.5,0.005299526,0.004481428,0.006060293
65,74.5,0.00786336,0.006639643,0.009003882
70,74.5,0.011746474,0.009903922,0.013468476
75,74.5,0.017074065,0.014369956,0.019609582
80,74.5,0.026567528,0.022294162,0.030597152
85,74.5,0.070375609,0.059055745,0.081049821
25,75,0.000441492,0.000374809,0.000502966
30,75,0.000550271,0.000467047,0.000627023
35,75,0.000727444,0.000617365,0.000829001
40,75,0.001003735,0.000851818,0.001143992
45,75,0.001473767,0.001250116,0.001680536
50,75,0.002261568,0.001917031,0.002580644
55,75,0.003222381,0.002728678,0.003680432
60,75,0.00533417,0.004511357,0.006099078
65,75,0.007976503,0.0067361,0.00913222
70,75,0.01181828,0.009965774,0.013549066
75,75,0.017151753,0.014437173,0.019696374
80,75,0.026674561,0.022386591,0.030716923
85,75,0.07043589,0.059113239,0.081109995
25,75.5,0.000445692,0.00037843,0.000507678
30,75.5,0.000553817,0.000470126,0.000630972
35,75.5,0.000731982,0.000621309,0.000834054
40,75.5,0.001008236,0.000855763,0.001148959
45,75.5,0.001468955,0.001246215,0.001674815
50,75.5,0.002264609,0.001919879,0.00258376
55,75.5,0.003226766,0.002732767,0.003684947
60,75.5,0.005311205,0.004492538,0.006072026
65,75.5,0.007910833,0.00668152,0.009055879
70,75.5,0.011783465,0.009937676,0.013507486
75,75.5,0.01710663,0.014400937,0.019642227
80,75.5,0.026776122,0.022474339,0.030830497
85,75.5,0.071199485,0.059760741,0.081980361
25,76,0.000450253,0.00038236,0.000512799
30,76,0.000572991,0.000486475,0.000652724
35,76,0.000757931,0.000643429,0.000863497
40,76,0.001045535,0.000887551,0.001191294
45,76,0.001529963,0.001298159,0.001744129
50,76,0.002339834,0.001983934,0.002669218
55,76,0.003331113,0.002821533,0.003803594
60,76,0.005511891,0.004662925,0.006300624
65,76,0.008244923,0.006964617,0.009437108
70,76,0.012165389,0.010261093,0.013943546
75,76,0.017522313,0.014752682,0.020117122
80,76,0.027248113,0.02287309,0.031370484
85,76,0.071578266,0.060085481,0.082407358
25,76.5,0.000452572,0.000384384,0.000515368
30,76.5,0.00058282,0.000494891,0.000663829
35,76.5,0.000767404,0.000651564,0.000874169
40,76.5,0.001052724,0.00089378,0.001199321
45,76.5,0.001537036,0.001304342,0.001751955
50,76.5,0.002347994,0.001991125,0.002678172
55,76.5,0.003291453,0.002788312,0.003757822
60,76.5,0.005490774,0.004645667,0.006275688
65,76.5,0.008232089,0.006954657,0.009421253
70,76.5,0.012161569,0.010259131,0.013937497
75,76.5,0.01759636,0.014816768,0.020199819
80,76.5,0.027369127,0.022977178,0.031506454
85,76.5,0.071541269,0.060060967,0.082356007
25,77,0.000471206,0.000400268,0.000536513
30,77,0.000592911,0.000503532,0.000675229
35,77,0.000784462,0.000666142,0.000893476
40,77,0.001075235,0.000913022,0.001224799
45,77,0.001557818,0.001322162,0.001775403
50,77,0.0023915,0.002028297,0.002727434
55,77,0.003381898,0.002865315,0.003860578
60,77,0.005544467,0.004691712,0.006336251
65,77,0.008245345,0.006966746,0.009435255
70,77,0.012284548,0.010364148,0.014076749
75,77,0.017728589,0.014929863,0.020349262
80,77,0.027630412,0.023199048,0.03180385
85,77,0.072295261,0.06070053,0.08321513
25,77.5,0.000458424,0.000389467,0.000521885
30,77.5,0.000579541,0.000492249,0.000659909
35,77.5,0.000765852,0.000650433,0.000872157
40,77.5,0.00105443,0.000895485,0.001200932
45,77.5,0.001535115,0.001303079,0.001749287
50,77.5,0.00234405,0.001988331,0.002672955
55,77.5,0.003369031,0.002854805,0.003845377
60,77.5,0.005485752,0.004642648,0.006268335
65,77.5,0.008173523,0.006906965,0.009351875
70,77.5,0.012169521,0.010268399,0.013943224
75,77.5,0.017571187,0.014799098,0.020166211
80,77.5,0.027293589,0.022918793,0.031412732
85,77.5,0.0718041,0.060294861,0.082640768
25,78,0.000456192,0.000387626,0.000519275
30,78,0.00056146,0.000476958,0.000639234
35,78,0.000742018,0.000630278,0.000844901
40,78,0.001025189,0.000870772,0.001167471
45,78,0.001501196,0.001274462,0.001710409
50,78,0.002318873,0.00196724,0.002643899
55,78,0.003330912,0.002822879,0.00380138
60,78,0.005580835,0.004723733,0.006376177
65,78,0.008302568,0.007016893,0.009498358
70,78,0.012255069,0.010341842,0.014039571
75,78,0.017503587,0.014743887,0.020086344
80,78,0.027323301,0.022946225,0.03144361
85,78,0.072999318,0.061305143,0.084007494
25,78.5,0.00047644,0.000404889,0.000542247
30,78.5,0.000591554,0.000502596,0.000673402
35,78.5,0.000776177,0.00065939,0.000883673
40,78.5,0.001068408,0.000907611,0.00121652
45,78.5,0.00156482,0.001328662,0.001782657
50,78.5,0.002385306,0.002023876,0.002719284
55,78.5,0.00334438,0.002834672,0.003816256
60,78.5,0.005495202,0.004651854,0.006277547
65,78.5,0.008272781,0.006992608,0.009463117
70,78.5,0.012278665,0.010363024,0.014064929
75,78.5,0.017896429,0.015076563,0.02053481
80,78.5,0.027938827,0.023465672,0.032148582
85,78.5,0.072658382,0.061025361,0.083606409
25,79,0.000476363,0.00040488,0.000542086
30,79,0.000593539,0.000504351,0.000675571
35,79,0.000782789,0.000665097,0.000891082
40,79,0.001080527,0.000918031,0.001230157
45,79,0.001578504,0.001340461,0.001798012
50,79,0.002423546,0.002056593,0.002762523
55,79,0.003450974,0.002925396,0.003937395
60,79,0.005627537,0.004764486,0.006427932
65,79,0.008412445,0.007111539,0.009621722
70,79,0.012507602,0.010557504,0.014325502
75,79,0.018025369,0.015186915,0.020680445
80,79,0.028136295,0.023634031,0.032372443
85,79,0.073472208,0.061715449,0.084534061
25,79.5,0.000499307,0.000424441,0.000568117
30,79.5,0.000624916,0.000531088,0.000711188
35,79.5,0.000826781,0.000702574,0.000941033
40,79.5,0.001136295,0.000965547,0.001293474
45,79.5,0.001645934,0.001397914,0.001874571
50,79.5,0.002517733,0.002136807,0.002869511
55,79.5,0.003586068,0.003040316,0.004091007
60,79.5,0.005791337,0.004903796,0.0066142
65,79.5,0.008637132,0.007302391,0.009877503
70,79.5,0.012852768,0.010850162,0.014719105
75,79.5,0.018429685,0.015529374,0.021141928
80,79.5,0.0286481,0.024066519,0.03295787
85,79.5,0.073985226,0.062153039,0.085115449
25,80,0.00051874,0.000441023,0.000590146
30,80,0.000642189,0.000545847,0.000730745
35,80,0.000851459,0.000723648,0.000968986
40,80,0.00115874,0.000984758,0.001318843
45,80,0.001655125,0.001405915,0.001884783
50,80,0.002525239,0.00214347,0.002877684
55,80,0.003551419,0.003011343,0.004050954
60,80,0.005795601,0.004908046,0.006618229
65,80,0.008583781,0.007258207,0.009815274
70,80,0.012809593,0.010815046,0.014667902
75,80,0.018370362,0.015481207,0.021071458
80,80,0.028562786,0.023997432,0.032856238
85,80,0.074265626,0.062395326,0.085428959
25,80.5,0.000503186,0.000427858,0.000572375
30,80.5,0.000622787,0.000529427,0.000708573
35,80.5,0.000822038,0.000698738,0.000935382
40,80.5,0.0011266,0.000957573,0.001282095
45,80.5,0.001627799,0.001382888,0.001853428
50,80.5,0.002515371,0.002135371,0.002866075
55,80.5,0.00351409,0.002980074,0.004007876
60,80.5,0.005777941,0.004893705,0.006597256
65,80.5,0.008590525,0.007264795,0.00982182
70,80.5,0.012800547,0.010808685,0.014655859
75,80.5,0.018374248,0.015486219,0.021073608
80,80.5,0.028912062,0.024293413,0.03325464
85,80.5,0.075453226,0.063399714,0.086786262
25,81,0.000519127,0.000441473,0.000590431
30,81,0.000637161,0.000541719,0.000724834
35,81,0.000843469,0.00071705,0.000959643
40,81,0.001153055,0.000980189,0.001312031
45,81,0.00166491,0.001414601,0.001895441
50,81,0.002568255,0.002180548,0.002925967
55,81,0.003591499,0.003046103,0.00409566
60,81,0.005920768,0.005015296,0.006759526
65,81,0.008782071,0.007427677,0.010039642
70,81,0.013060525,0.011029489,0.014951826
75,81,0.018662782,0.015731165,0.021402185
80,81,0.029205908,0.024542841,0.033589234
85,81,0.075933463,0.063809798,0.087329817
25,81.5,0.000510482,0.00043418,0.000580522
30,81.5,0.000644502,0.000548035,0.000733089
35,81.5,0.000852961,0.000725217,0.000970316
40,81.5,0.001169022,0.000993895,0.001330028
45,81.5,0.001685722,0.001432472,0.00191889
50,81.5,0.002617688,0.002222805,0.002981913
55,81.5,0.003643381,0.003090499,0.004154315
60,81.5,0.005948239,0.005039186,0.006790075
65,81.5,0.008831565,0.007470433,0.010095053
70,81.5,0.013194057,0.011143552,0.01510299
75,81.5,0.018902205,0.015934739,0.02167442
80,81.5,0.02973186,0.02498739,0.034190719
85,81.5,0.07669397,0.064455498,0.088195704
25,82,0.000538678,0.000458225,0.000612505
30,82,0.000680532,0.000578751,0.000773969
35,82,0.000903635,0.000768407,0.001027827
40,82,0.001226606,0.001042994,0.001395362
45,82,0.001744553,0.001482662,0.001985602
50,82,0.002676418,0.002272973,0.003048429
55,82,0.003692678,0.003132715,0.004210002
60,82,0.006018619,0.005099451,0.006869579
